date,player,rank
1990-04-09,Stefan Edberg,2
1990-04-16,Stefan Edberg,2
1990-04-23,Stefan Edberg,2
1990-04-30,Stefan Edberg,2
1990-05-07,Stefan Edberg,2
1990-05-14,Stefan Edberg,2
1990-05-21,Stefan Edberg,2
1990-05-28,Stefan Edberg,2
1990-06-04,Stefan Edberg,2
1990-06-11,Stefan Edberg,3
1990-06-18,Stefan Edberg,3
1990-06-25,Stefan Edberg,3
1990-07-02,Stefan Edberg,3
1990-07-09,Stefan Edberg,2
1990-07-16,Stefan Edberg,2
1990-07-23,Stefan Edberg,2
1990-07-30,Stefan Edberg,2
1990-08-06,Stefan Edberg,2
1990-08-13,Stefan Edberg,1
1990-08-20,Stefan Edberg,1
1990-08-27,Stefan Edberg,1
1990-09-03,Stefan Edberg,1
1990-09-10,Stefan Edberg,1
1990-09-17,Stefan Edberg,1
1990-09-24,Stefan Edberg,1
1990-10-01,Stefan Edberg,1
1990-10-08,Stefan Edberg,1
1990-10-15,Stefan Edberg,1
1990-10-22,Stefan Edberg,1
1990-10-29,Stefan Edberg,1
1990-11-05,Stefan Edberg,1
1990-11-12,Stefan Edberg,1
1990-11-19,Stefan Edberg,1
1990-11-26,Stefan Edberg,1
1990-12-03,Stefan Edberg,1
1990-12-10,Stefan Edberg,1
1990-12-17,Stefan Edberg,1
1990-12-24,Stefan Edberg,1
1990-12-31,Stefan Edberg,1
1991-01-07,Stefan Edberg,1
1991-01-14,Stefan Edberg,1
1991-01-21,Stefan Edberg,1
1991-01-28,Stefan Edberg,2
1991-02-04,Stefan Edberg,2
1991-02-11,Stefan Edberg,2
1991-02-18,Stefan Edberg,1
1991-02-25,Stefan Edberg,1
1991-03-04,Stefan Edberg,1
1991-03-11,Stefan Edberg,1
1991-03-18,Stefan Edberg,1
1991-03-25,Stefan Edberg,1
1991-04-01,Stefan Edberg,1
1991-04-08,Stefan Edberg,1
1991-04-15,Stefan Edberg,1
1991-04-22,Stefan Edberg,1
1991-04-29,Stefan Edberg,1
1991-05-06,Stefan Edberg,1
1991-05-13,Stefan Edberg,1
1991-05-20,Stefan Edberg,1
1991-05-27,Stefan Edberg,1
1991-06-03,Stefan Edberg,1
1991-06-10,Stefan Edberg,1
1991-06-17,Stefan Edberg,1
1991-06-24,Stefan Edberg,1
1991-07-01,Stefan Edberg,1
1991-07-08,Stefan Edberg,2
1991-07-15,Stefan Edberg,2
1991-07-22,Stefan Edberg,2
1991-07-29,Stefan Edberg,2
1991-08-05,Stefan Edberg,2
1991-08-12,Stefan Edberg,2
1991-08-19,Stefan Edberg,2
1991-08-26,Stefan Edberg,2
1991-09-02,Stefan Edberg,2
1991-09-09,Stefan Edberg,1
1991-09-16,Stefan Edberg,1
1991-09-23,Stefan Edberg,1
1991-09-30,Stefan Edberg,1
1991-10-07,Stefan Edberg,1
1991-10-14,Stefan Edberg,1
1991-10-21,Stefan Edberg,1
1991-10-28,Stefan Edberg,1
1991-11-04,Stefan Edberg,1
1991-11-11,Stefan Edberg,1
1991-11-18,Stefan Edberg,1
1991-11-25,Stefan Edberg,1
1991-12-02,Stefan Edberg,1
1991-12-09,Stefan Edberg,1
1991-12-16,Stefan Edberg,1
1991-12-23,Stefan Edberg,1
1991-12-30,Stefan Edberg,1
1992-01-06,Stefan Edberg,1
1992-01-13,Stefan Edberg,1
1992-01-20,Stefan Edberg,1
1992-01-27,Stefan Edberg,1
1992-02-03,Stefan Edberg,1
1992-02-10,Stefan Edberg,2
1992-02-17,Stefan Edberg,2
1992-02-24,Stefan Edberg,2
1992-03-02,Stefan Edberg,2
1992-03-09,Stefan Edberg,2
1992-03-16,Stefan Edberg,2
1992-03-23,Stefan Edberg,1
1992-03-30,Stefan Edberg,1
1992-04-06,Stefan Edberg,1
1992-04-13,Stefan Edberg,2
1992-04-20,Stefan Edberg,2
1992-04-27,Stefan Edberg,2
1992-05-04,Stefan Edberg,2
1992-05-11,Stefan Edberg,2
1992-05-18,Stefan Edberg,2
1992-05-25,Stefan Edberg,2
1992-06-01,Stefan Edberg,2
1992-06-08,Stefan Edberg,2
1992-06-15,Stefan Edberg,2
1992-06-22,Stefan Edberg,2
1992-06-29,Stefan Edberg,2
1992-07-06,Stefan Edberg,2
1992-07-13,Stefan Edberg,2
1992-07-20,Stefan Edberg,2
1992-07-27,Stefan Edberg,2
1992-08-03,Stefan Edberg,2
1992-08-10,Stefan Edberg,2
1992-08-17,Stefan Edberg,2
1992-08-24,Stefan Edberg,2
1992-08-31,Stefan Edberg,2
1992-09-07,Stefan Edberg,2
1992-09-14,Stefan Edberg,1
1992-09-21,Stefan Edberg,1
1992-09-28,Stefan Edberg,1
1992-10-05,Stefan Edberg,3
1992-10-12,Stefan Edberg,3
1992-10-19,Stefan Edberg,2
1992-10-26,Stefan Edberg,3
1992-11-02,Stefan Edberg,3
1992-11-09,Stefan Edberg,3
1992-11-16,Stefan Edberg,2
1992-11-23,Stefan Edberg,2
1992-11-30,Stefan Edberg,2
1992-12-07,Stefan Edberg,2
1992-12-14,Stefan Edberg,2
1992-12-21,Stefan Edberg,2
1992-12-28,Stefan Edberg,2
1993-01-04,Stefan Edberg,2
1993-01-11,Stefan Edberg,2
1993-01-18,Stefan Edberg,2
1993-01-25,Stefan Edberg,2
1993-02-01,Stefan Edberg,3
1993-02-08,Stefan Edberg,3
1993-02-15,Stefan Edberg,3
1993-02-22,Stefan Edberg,3
1993-03-01,Stefan Edberg,3
1993-03-08,Stefan Edberg,3
1993-03-15,Stefan Edberg,3
1993-03-22,Stefan Edberg,3
1993-03-29,Stefan Edberg,3
1993-04-05,Stefan Edberg,3
1993-04-12,Stefan Edberg,3
1993-04-19,Stefan Edberg,3
1993-04-26,Stefan Edberg,3
1993-05-03,Stefan Edberg,3
1993-05-10,Stefan Edberg,3
1993-05-17,Stefan Edberg,3
1993-05-24,Stefan Edberg,3
1993-05-31,Stefan Edberg,3
1993-06-07,Stefan Edberg,3
1993-06-14,Stefan Edberg,3
1993-06-21,Stefan Edberg,3
1993-06-28,Stefan Edberg,3
1993-07-05,Stefan Edberg,3
1993-07-12,Stefan Edberg,3
1993-07-19,Stefan Edberg,3
1993-07-26,Stefan Edberg,3
1993-08-02,Stefan Edberg,3
1993-08-09,Stefan Edberg,3
1993-08-16,Stefan Edberg,3
1993-08-23,Stefan Edberg,3
1993-08-30,Stefan Edberg,3
1993-09-06,Stefan Edberg,3
1993-09-13,Stefan Edberg,5
1993-09-20,Stefan Edberg,5
1993-09-27,Stefan Edberg,5
1993-10-04,Stefan Edberg,3
1993-10-11,Stefan Edberg,6
1993-10-18,Stefan Edberg,6
1993-10-25,Stefan Edberg,6
1993-11-01,Stefan Edberg,6
1993-11-08,Stefan Edberg,5
1993-11-15,Stefan Edberg,5
1993-11-22,Stefan Edberg,5
1993-11-29,Stefan Edberg,5
1993-12-06,Stefan Edberg,5
1993-12-13,Stefan Edberg,5
1993-12-20,Stefan Edberg,5
1993-12-27,Stefan Edberg,5
1994-01-03,Stefan Edberg,5
1994-01-10,Stefan Edberg,4
1994-01-17,Stefan Edberg,4
1994-01-24,Stefan Edberg,4
1994-01-31,Stefan Edberg,5
1994-02-07,Stefan Edberg,5
1994-02-14,Stefan Edberg,5
1994-02-21,Stefan Edberg,3
1994-02-28,Stefan Edberg,4
1994-03-07,Stefan Edberg,3
1994-03-14,Stefan Edberg,3
1994-03-21,Stefan Edberg,3
1994-03-28,Stefan Edberg,3
1994-04-04,Stefan Edberg,3
1994-04-11,Stefan Edberg,3
1994-04-18,Stefan Edberg,3
1994-04-25,Stefan Edberg,3
1994-05-02,Stefan Edberg,3
1994-05-09,Stefan Edberg,3
1994-05-16,Stefan Edberg,3
1994-05-23,Stefan Edberg,3
1994-05-30,Stefan Edberg,3
1994-06-06,Stefan Edberg,3
1994-06-13,Stefan Edberg,3
1994-06-20,Stefan Edberg,3
1994-06-27,Stefan Edberg,3
1994-07-04,Stefan Edberg,6
1994-07-11,Stefan Edberg,7
1994-07-18,Stefan Edberg,7
1994-07-25,Stefan Edberg,3
1994-08-01,Stefan Edberg,4
1994-08-08,Stefan Edberg,4
1994-08-15,Stefan Edberg,4
1994-08-22,Stefan Edberg,5
1994-08-29,Stefan Edberg,5
1994-09-05,Stefan Edberg,5
1994-09-12,Stefan Edberg,5
1994-09-19,Stefan Edberg,5
1994-09-26,Stefan Edberg,5
1994-10-03,Stefan Edberg,5
1994-10-10,Stefan Edberg,5
1994-10-17,Stefan Edberg,5
1994-10-24,Stefan Edberg,5
1994-10-31,Stefan Edberg,6
1994-11-07,Stefan Edberg,9
1994-11-14,Stefan Edberg,8
1994-11-21,Stefan Edberg,7
1994-11-28,Stefan Edberg,7
1994-12-05,Stefan Edberg,7
1994-12-12,Stefan Edberg,7
1994-12-19,Stefan Edberg,7
1994-12-26,Stefan Edberg,7
1995-01-02,Stefan Edberg,7
1995-01-09,Stefan Edberg,7
1995-01-16,Stefan Edberg,7
1995-01-23,Stefan Edberg,7
1995-01-30,Stefan Edberg,9
1995-02-06,Stefan Edberg,9
1995-02-13,Stefan Edberg,9
1995-02-20,Stefan Edberg,14
1995-02-27,Stefan Edberg,15
1995-03-06,Stefan Edberg,16
1995-03-13,Stefan Edberg,15
1995-03-20,Stefan Edberg,15
1995-03-27,Stefan Edberg,16
1995-04-03,Stefan Edberg,16
1995-04-10,Stefan Edberg,16
1995-04-17,Stefan Edberg,17
1995-04-24,Stefan Edberg,17
1995-05-01,Stefan Edberg,17
1995-05-08,Stefan Edberg,17
1995-05-15,Stefan Edberg,17
1995-05-22,Stefan Edberg,17
1995-05-29,Stefan Edberg,17
1995-06-05,Stefan Edberg,17
1995-06-12,Stefan Edberg,15
1995-06-19,Stefan Edberg,16
1995-06-26,Stefan Edberg,16
1995-07-03,Stefan Edberg,16
1995-07-10,Stefan Edberg,16
1995-07-17,Stefan Edberg,16
1995-07-24,Stefan Edberg,15
1995-07-31,Stefan Edberg,15
1995-08-07,Stefan Edberg,16
1995-08-14,Stefan Edberg,19
1995-08-21,Stefan Edberg,20
1995-08-28,Stefan Edberg,19
1995-09-04,Stefan Edberg,19
1995-09-11,Stefan Edberg,19
1995-09-18,Stefan Edberg,20
1995-09-25,Stefan Edberg,20
1995-10-02,Stefan Edberg,19
1995-10-09,Stefan Edberg,20
1995-10-16,Stefan Edberg,23
1995-10-23,Stefan Edberg,23
1995-10-30,Stefan Edberg,23
1995-11-06,Stefan Edberg,23
1995-11-13,Stefan Edberg,23
1995-11-20,Stefan Edberg,23
1995-11-27,Stefan Edberg,23
1995-12-04,Stefan Edberg,23
1995-12-11,Stefan Edberg,23
1995-12-18,Stefan Edberg,23
1995-12-25,Stefan Edberg,23
1996-01-01,Stefan Edberg,23
1996-01-08,Stefan Edberg,30
1996-01-15,Stefan Edberg,31
1996-01-22,Stefan Edberg,31
1996-01-29,Stefan Edberg,36
1996-02-05,Stefan Edberg,36
1996-02-12,Stefan Edberg,33
1996-02-19,Stefan Edberg,33
1996-02-26,Stefan Edberg,31
1996-03-04,Stefan Edberg,39
1996-03-11,Stefan Edberg,55
1996-03-18,Stefan Edberg,52
1996-03-25,Stefan Edberg,52
1996-04-01,Stefan Edberg,50
1996-04-08,Stefan Edberg,49
1996-04-15,Stefan Edberg,50
1996-04-22,Stefan Edberg,52
1996-04-29,Stefan Edberg,49
1996-05-06,Stefan Edberg,53
1996-05-13,Stefan Edberg,54
1996-05-20,Stefan Edberg,47
1996-05-27,Stefan Edberg,45
1996-06-03,Stefan Edberg,45
1996-06-10,Stefan Edberg,26
1996-06-17,Stefan Edberg,20
1996-06-24,Stefan Edberg,22
1996-07-01,Stefan Edberg,22
1996-07-08,Stefan Edberg,23
1996-07-15,Stefan Edberg,20
1996-07-22,Stefan Edberg,28
1996-07-29,Stefan Edberg,27
1996-08-05,Stefan Edberg,27
1996-08-12,Stefan Edberg,26
1996-08-19,Stefan Edberg,28
1996-08-26,Stefan Edberg,28
1996-09-02,Stefan Edberg,28
1996-09-09,Stefan Edberg,18
1996-09-16,Stefan Edberg,19
1996-09-23,Stefan Edberg,19
1996-09-30,Stefan Edberg,20
1996-10-07,Stefan Edberg,21
1996-10-14,Stefan Edberg,18
1996-10-21,Stefan Edberg,17
1996-10-28,Stefan Edberg,18
1996-11-04,Stefan Edberg,14
1996-11-11,Stefan Edberg,14
1996-11-18,Stefan Edberg,14
1996-11-25,Stefan Edberg,14
1996-12-02,Stefan Edberg,14
1996-12-09,Stefan Edberg,14
1996-12-16,Stefan Edberg,14
1996-12-23,Stefan Edberg,14
1996-12-30,Stefan Edberg,14
1997-01-06,Stefan Edberg,14
1997-01-13,Stefan Edberg,15
1997-01-20,Stefan Edberg,15
1997-01-27,Stefan Edberg,17
1997-02-03,Stefan Edberg,16
1997-02-10,Stefan Edberg,16
1997-02-17,Stefan Edberg,17
1997-02-24,Stefan Edberg,19
1997-03-03,Stefan Edberg,17
1997-03-10,Stefan Edberg,17
1997-03-17,Stefan Edberg,17
1997-03-24,Stefan Edberg,17
1997-03-31,Stefan Edberg,16
1997-04-07,Stefan Edberg,16
1997-04-14,Stefan Edberg,16
1997-04-21,Stefan Edberg,17
1997-04-28,Stefan Edberg,18
1997-05-05,Stefan Edberg,20
1997-05-12,Stefan Edberg,21
1997-05-19,Stefan Edberg,24
1997-05-26,Stefan Edberg,24
1997-06-02,Stefan Edberg,24
1997-06-09,Stefan Edberg,36
1997-06-16,Stefan Edberg,48
1997-06-23,Stefan Edberg,49
1997-06-30,Stefan Edberg,49
1997-07-07,Stefan Edberg,48
1997-07-14,Stefan Edberg,59
1997-07-21,Stefan Edberg,61
1997-07-28,Stefan Edberg,65
1997-08-04,Stefan Edberg,74
1997-08-11,Stefan Edberg,78
1997-08-18,Stefan Edberg,82
1997-08-25,Stefan Edberg,79
1997-09-01,Stefan Edberg,79
1985-09-23,Thomas Muster,95
1985-09-30,Thomas Muster,99
1985-10-14,Thomas Muster,98
1985-10-21,Thomas Muster,99
1985-10-28,Thomas Muster,83
1985-11-11,Thomas Muster,97
1985-11-18,Thomas Muster,98
1985-11-25,Thomas Muster,99
1985-12-09,Thomas Muster,98
1985-12-16,Thomas Muster,99
1985-12-23,Thomas Muster,99
1985-12-30,Thomas Muster,98
1986-01-20,Thomas Muster,99
1986-02-03,Thomas Muster,97
1986-02-10,Thomas Muster,97
1986-05-05,Thomas Muster,82
1986-05-12,Thomas Muster,81
1986-05-19,Thomas Muster,76
1986-05-26,Thomas Muster,73
1986-06-09,Thomas Muster,70
1986-06-16,Thomas Muster,71
1986-06-23,Thomas Muster,68
1986-07-07,Thomas Muster,64
1986-07-14,Thomas Muster,68
1986-07-28,Thomas Muster,79
1986-08-04,Thomas Muster,46
1986-08-11,Thomas Muster,45
1986-08-18,Thomas Muster,49
1986-08-25,Thomas Muster,50
1986-09-08,Thomas Muster,54
1986-09-15,Thomas Muster,58
1986-09-22,Thomas Muster,52
1986-09-29,Thomas Muster,49
1986-10-06,Thomas Muster,49
1986-10-13,Thomas Muster,47
1986-10-20,Thomas Muster,45
1986-10-27,Thomas Muster,48
1986-11-03,Thomas Muster,49
1986-11-10,Thomas Muster,47
1986-11-17,Thomas Muster,47
1986-11-24,Thomas Muster,47
1986-12-01,Thomas Muster,46
1986-12-08,Thomas Muster,46
1986-12-29,Thomas Muster,47
1987-01-05,Thomas Muster,50
1987-01-12,Thomas Muster,51
1987-01-26,Thomas Muster,50
1987-02-02,Thomas Muster,49
1987-02-09,Thomas Muster,50
1987-02-16,Thomas Muster,50
1987-02-23,Thomas Muster,47
1987-03-09,Thomas Muster,49
1987-03-23,Thomas Muster,50
1987-03-30,Thomas Muster,49
1987-04-06,Thomas Muster,47
1987-04-13,Thomas Muster,44
1987-04-20,Thomas Muster,45
1987-04-27,Thomas Muster,44
1987-05-04,Thomas Muster,49
1987-05-11,Thomas Muster,50
1987-05-18,Thomas Muster,49
1987-05-25,Thomas Muster,52
1987-06-08,Thomas Muster,48
1987-06-15,Thomas Muster,50
1987-06-22,Thomas Muster,51
1987-07-06,Thomas Muster,52
1987-07-13,Thomas Muster,48
1987-07-20,Thomas Muster,46
1987-07-27,Thomas Muster,44
1987-08-03,Thomas Muster,58
1987-08-10,Thomas Muster,56
1987-08-17,Thomas Muster,51
1987-08-24,Thomas Muster,54
1987-08-31,Thomas Muster,55
1987-09-14,Thomas Muster,45
1987-09-21,Thomas Muster,58
1987-09-28,Thomas Muster,62
1987-10-05,Thomas Muster,64
1987-10-12,Thomas Muster,66
1987-10-19,Thomas Muster,69
1987-10-26,Thomas Muster,56
1987-11-02,Thomas Muster,52
1987-11-09,Thomas Muster,53
1987-11-16,Thomas Muster,58
1987-11-23,Thomas Muster,57
1987-11-30,Thomas Muster,57
1987-12-28,Thomas Muster,56
1988-01-04,Thomas Muster,52
1988-01-11,Thomas Muster,52
1988-01-25,Thomas Muster,55
1988-02-01,Thomas Muster,55
1988-02-15,Thomas Muster,55
1988-02-22,Thomas Muster,58
1988-02-29,Thomas Muster,56
1988-03-07,Thomas Muster,57
1988-03-14,Thomas Muster,60
1988-03-28,Thomas Muster,58
1988-04-18,Thomas Muster,54
1988-04-25,Thomas Muster,58
1988-05-02,Thomas Muster,57
1988-05-09,Thomas Muster,54
1988-05-16,Thomas Muster,45
1988-05-23,Thomas Muster,45
1988-06-06,Thomas Muster,48
1988-06-13,Thomas Muster,49
1988-06-20,Thomas Muster,49
1988-07-04,Thomas Muster,50
1988-07-11,Thomas Muster,29
1988-07-18,Thomas Muster,24
1988-07-25,Thomas Muster,24
1988-08-01,Thomas Muster,22
1988-08-08,Thomas Muster,21
1988-08-15,Thomas Muster,20
1988-08-22,Thomas Muster,20
1988-08-29,Thomas Muster,23
1988-09-12,Thomas Muster,21
1988-09-19,Thomas Muster,16
1988-09-26,Thomas Muster,13
1988-10-03,Thomas Muster,15
1988-10-10,Thomas Muster,14
1988-10-17,Thomas Muster,13
1988-10-24,Thomas Muster,13
1988-10-31,Thomas Muster,16
1988-11-07,Thomas Muster,17
1988-11-14,Thomas Muster,17
1988-11-21,Thomas Muster,16
1988-11-28,Thomas Muster,16
1988-12-12,Thomas Muster,16
1988-12-19,Thomas Muster,16
1989-01-09,Thomas Muster,15
1989-01-16,Thomas Muster,15
1989-01-30,Thomas Muster,14
1989-02-13,Thomas Muster,14
1989-02-20,Thomas Muster,13
1989-02-27,Thomas Muster,13
1989-03-06,Thomas Muster,13
1989-03-13,Thomas Muster,12
1989-03-20,Thomas Muster,14
1989-04-03,Thomas Muster,10
1989-04-17,Thomas Muster,8
1989-04-24,Thomas Muster,9
1989-05-01,Thomas Muster,6
1989-05-08,Thomas Muster,7
1989-05-15,Thomas Muster,6
1989-05-22,Thomas Muster,6
1989-05-29,Thomas Muster,6
1989-06-12,Thomas Muster,7
1989-06-19,Thomas Muster,7
1989-06-26,Thomas Muster,7
1989-07-10,Thomas Muster,8
1989-07-17,Thomas Muster,8
1989-07-24,Thomas Muster,8
1989-07-31,Thomas Muster,8
1989-08-07,Thomas Muster,8
1989-08-14,Thomas Muster,11
1989-08-21,Thomas Muster,11
1989-08-28,Thomas Muster,11
1989-09-11,Thomas Muster,10
1989-09-18,Thomas Muster,15
1989-09-25,Thomas Muster,17
1989-10-02,Thomas Muster,17
1989-10-09,Thomas Muster,17
1989-10-16,Thomas Muster,17
1989-10-23,Thomas Muster,18
1989-10-30,Thomas Muster,22
1989-11-06,Thomas Muster,23
1989-11-13,Thomas Muster,22
1989-11-20,Thomas Muster,20
1989-11-27,Thomas Muster,21
1989-12-04,Thomas Muster,21
1989-12-11,Thomas Muster,21
1989-12-18,Thomas Muster,21
1990-01-01,Thomas Muster,34
1990-01-08,Thomas Muster,24
1990-01-15,Thomas Muster,24
1990-01-22,Thomas Muster,24
1990-01-29,Thomas Muster,29
1990-02-05,Thomas Muster,29
1990-02-12,Thomas Muster,30
1990-02-19,Thomas Muster,33
1990-02-26,Thomas Muster,37
1990-03-05,Thomas Muster,30
1990-03-12,Thomas Muster,23
1990-03-19,Thomas Muster,23
1990-03-26,Thomas Muster,22
1990-04-02,Thomas Muster,22
1990-04-09,Thomas Muster,30
1990-04-16,Thomas Muster,30
1990-04-23,Thomas Muster,30
1990-04-30,Thomas Muster,19
1990-05-07,Thomas Muster,16
1990-05-14,Thomas Muster,17
1990-05-21,Thomas Muster,9
1990-05-28,Thomas Muster,9
1990-06-04,Thomas Muster,9
1990-06-11,Thomas Muster,7
1990-06-18,Thomas Muster,7
1990-06-25,Thomas Muster,7
1990-07-02,Thomas Muster,7
1990-07-09,Thomas Muster,7
1990-07-16,Thomas Muster,7
1990-07-23,Thomas Muster,8
1990-07-30,Thomas Muster,8
1990-08-06,Thomas Muster,6
1990-08-13,Thomas Muster,7
1990-08-20,Thomas Muster,6
1990-08-27,Thomas Muster,6
1990-09-03,Thomas Muster,6
1990-09-10,Thomas Muster,7
1990-09-17,Thomas Muster,7
1990-09-24,Thomas Muster,7
1990-10-01,Thomas Muster,7
1990-10-08,Thomas Muster,7
1990-10-15,Thomas Muster,7
1990-10-22,Thomas Muster,7
1990-10-29,Thomas Muster,7
1990-11-05,Thomas Muster,7
1990-11-12,Thomas Muster,7
1990-11-19,Thomas Muster,7
1990-11-26,Thomas Muster,7
1990-12-03,Thomas Muster,7
1990-12-10,Thomas Muster,7
1990-12-17,Thomas Muster,7
1990-12-24,Thomas Muster,7
1990-12-31,Thomas Muster,7
1991-01-07,Thomas Muster,7
1991-01-14,Thomas Muster,7
1991-01-21,Thomas Muster,7
1991-01-28,Thomas Muster,8
1991-02-04,Thomas Muster,8
1991-02-11,Thomas Muster,9
1991-02-18,Thomas Muster,9
1991-02-25,Thomas Muster,9
1991-03-04,Thomas Muster,9
1991-03-11,Thomas Muster,14
1991-03-18,Thomas Muster,14
1991-03-25,Thomas Muster,15
1991-04-01,Thomas Muster,15
1991-04-08,Thomas Muster,16
1991-04-15,Thomas Muster,17
1991-04-22,Thomas Muster,16
1991-04-29,Thomas Muster,26
1991-05-06,Thomas Muster,33
1991-05-13,Thomas Muster,34
1991-05-20,Thomas Muster,64
1991-05-27,Thomas Muster,57
1991-06-03,Thomas Muster,57
1991-06-17,Thomas Muster,83
1991-06-24,Thomas Muster,72
1991-07-01,Thomas Muster,72
1991-07-08,Thomas Muster,69
1991-07-15,Thomas Muster,66
1991-07-22,Thomas Muster,66
1991-07-29,Thomas Muster,58
1991-08-05,Thomas Muster,59
1991-08-12,Thomas Muster,45
1991-08-19,Thomas Muster,45
1991-08-26,Thomas Muster,46
1991-09-02,Thomas Muster,46
1991-09-09,Thomas Muster,53
1991-09-16,Thomas Muster,38
1991-09-23,Thomas Muster,36
1991-09-30,Thomas Muster,32
1991-10-07,Thomas Muster,29
1991-10-14,Thomas Muster,29
1991-10-21,Thomas Muster,35
1991-10-28,Thomas Muster,35
1991-11-04,Thomas Muster,31
1991-11-11,Thomas Muster,33
1991-11-18,Thomas Muster,35
1991-11-25,Thomas Muster,35
1991-12-02,Thomas Muster,35
1991-12-09,Thomas Muster,35
1991-12-16,Thomas Muster,35
1991-12-23,Thomas Muster,35
1991-12-30,Thomas Muster,35
1992-01-06,Thomas Muster,37
1992-01-13,Thomas Muster,35
1992-01-20,Thomas Muster,35
1992-01-27,Thomas Muster,35
1992-02-03,Thomas Muster,35
1992-02-10,Thomas Muster,35
1992-02-17,Thomas Muster,36
1992-02-24,Thomas Muster,37
1992-03-02,Thomas Muster,37
1992-03-09,Thomas Muster,38
1992-03-16,Thomas Muster,38
1992-03-23,Thomas Muster,37
1992-03-30,Thomas Muster,37
1992-04-06,Thomas Muster,38
1992-04-13,Thomas Muster,36
1992-04-20,Thomas Muster,37
1992-04-27,Thomas Muster,22
1992-05-04,Thomas Muster,24
1992-05-11,Thomas Muster,22
1992-05-18,Thomas Muster,21
1992-05-25,Thomas Muster,22
1992-06-01,Thomas Muster,22
1992-06-08,Thomas Muster,19
1992-06-15,Thomas Muster,19
1992-06-22,Thomas Muster,24
1992-06-29,Thomas Muster,24
1992-07-06,Thomas Muster,23
1992-07-13,Thomas Muster,22
1992-07-20,Thomas Muster,17
1992-07-27,Thomas Muster,19
1992-08-03,Thomas Muster,18
1992-08-10,Thomas Muster,19
1992-08-17,Thomas Muster,19
1992-08-24,Thomas Muster,17
1992-08-31,Thomas Muster,17
1992-09-07,Thomas Muster,17
1992-09-14,Thomas Muster,16
1992-09-21,Thomas Muster,19
1992-09-28,Thomas Muster,18
1992-10-05,Thomas Muster,19
1992-10-12,Thomas Muster,19
1992-10-19,Thomas Muster,18
1992-10-26,Thomas Muster,18
1992-11-02,Thomas Muster,18
1992-11-09,Thomas Muster,18
1992-11-16,Thomas Muster,18
1992-11-23,Thomas Muster,18
1992-11-30,Thomas Muster,18
1992-12-07,Thomas Muster,18
1992-12-14,Thomas Muster,18
1992-12-21,Thomas Muster,18
1992-12-28,Thomas Muster,18
1993-01-04,Thomas Muster,18
1993-01-11,Thomas Muster,18
1993-01-18,Thomas Muster,18
1993-01-25,Thomas Muster,18
1993-02-01,Thomas Muster,18
1993-02-08,Thomas Muster,16
1993-02-15,Thomas Muster,15
1993-02-22,Thomas Muster,15
1993-03-01,Thomas Muster,14
1993-03-08,Thomas Muster,14
1993-03-15,Thomas Muster,14
1993-03-22,Thomas Muster,15
1993-03-29,Thomas Muster,15
1993-04-05,Thomas Muster,15
1993-04-12,Thomas Muster,12
1993-04-19,Thomas Muster,12
1993-04-26,Thomas Muster,18
1993-05-03,Thomas Muster,18
1993-05-10,Thomas Muster,16
1993-05-17,Thomas Muster,16
1993-05-24,Thomas Muster,16
1993-05-31,Thomas Muster,16
1993-06-07,Thomas Muster,15
1993-06-14,Thomas Muster,15
1993-06-21,Thomas Muster,14
1993-06-28,Thomas Muster,14
1993-07-05,Thomas Muster,13
1993-07-12,Thomas Muster,14
1993-07-19,Thomas Muster,14
1993-07-26,Thomas Muster,13
1993-08-02,Thomas Muster,13
1993-08-09,Thomas Muster,13
1993-08-16,Thomas Muster,13
